id,flight_id,flight_pour_id,pour_no,flavour_id,note_id,flavour_density,flavour_point,created_at,updated_at,deleted_at
3824,647,825,1,4,144,medium,"1.00",2025-05-14 12:50:52,2025-05-14 12:50:52,
3825,647,826,2,3,61,medium,"1.00",2025-05-14 12:50:52,2025-05-14 12:50:52,
3826,647,827,3,2,12,medium,"1.00",2025-05-14 12:50:52,2025-05-14 12:50:52,
3827,647,828,4,3,92,light,"0.50",2025-05-14 12:50:52,2025-05-14 12:50:52,
3862,656,850,1,5,206,light,"0.50",2025-05-15 01:48:35,2025-05-15 01:48:35,
3863,656,850,1,5,210,medium,"1.00",2025-05-15 01:48:35,2025-05-15 01:48:35,
3864,656,850,1,5,215,light,"0.50",2025-05-15 01:48:35,2025-05-15 01:48:35,
3865,656,850,1,8,378,medium,"1.00",2025-05-15 01:48:35,2025-05-15 01:48:35,
3866,656,850,1,6,274,medium,"1.00",2025-05-15 01:48:35,2025-05-15 01:48:35,
3867,656,850,1,6,279,heavy,"1.50",2025-05-15 01:48:35,2025-05-15 01:48:35,
3868,656,850,1,6,294,medium,"1.00",2025-05-15 01:48:35,2025-05-15 01:48:35,
3869,656,850,1,7,320,light,"0.50",2025-05-15 01:48:35,2025-05-15 01:48:35,
3870,656,850,1,2,11,light,"0.50",2025-05-15 01:48:35,2025-05-15 01:48:35,
3871,656,850,1,2,53,heavy,"1.50",2025-05-15 01:48:35,2025-05-15 01:48:35,
3872,656,850,1,3,119,light,"0.50",2025-05-15 01:48:35,2025-05-15 01:48:35,
3873,656,850,1,4,141,light,"0.50",2025-05-15 01:48:35,2025-05-15 01:48:35,
3874,656,850,1,4,181,light,"0.50",2025-05-15 01:48:35,2025-05-15 01:48:35,
3875,657,851,1,5,215,medium,"1.00",2025-05-15 02:08:02,2025-05-15 02:08:02,
3876,657,851,1,5,237,medium,"1.00",2025-05-15 02:08:02,2025-05-15 02:08:02,
3877,657,851,1,6,279,light,"0.50",2025-05-15 02:08:02,2025-05-15 02:08:02,
3878,657,851,1,6,294,medium,"1.00",2025-05-15 02:08:02,2025-05-15 02:08:02,
3879,657,851,1,7,359,medium,"1.00",2025-05-15 02:08:02,2025-05-15 02:08:02,
3880,657,851,1,2,12,light,"0.50",2025-05-15 02:08:03,2025-05-15 02:08:03,
3881,657,851,1,2,30,light,"0.50",2025-05-15 02:08:03,2025-05-15 02:08:03,
3882,657,851,1,2,53,light,"0.50",2025-05-15 02:08:03,2025-05-15 02:08:03,
3883,657,851,1,3,74,light,"0.50",2025-05-15 02:08:03,2025-05-15 02:08:03,
3884,657,851,1,3,92,light,"0.50",2025-05-15 02:08:03,2025-05-15 02:08:03,
3885,657,851,1,4,141,medium,"1.00",2025-05-15 02:08:03,2025-05-15 02:08:03,
3886,657,851,1,4,149,light,"0.50",2025-05-15 02:08:03,2025-05-15 02:08:03,
3887,657,851,1,4,150,heavy,"1.50",2025-05-15 02:08:03,2025-05-15 02:08:03,
3894,668,858,1,5,224,light,"0.50",2025-05-18 20:55:15,2025-05-18 20:55:15,
3895,668,858,1,2,53,medium,"1.00",2025-05-18 20:55:15,2025-05-18 20:55:15,
3896,668,858,1,3,61,light,"0.50",2025-05-18 20:55:15,2025-05-18 20:55:15,
3897,668,858,1,3,77,light,"0.50",2025-05-18 20:55:15,2025-05-18 20:55:15,
3898,668,858,1,4,163,light,"0.50",2025-05-18 20:55:15,2025-05-18 20:55:15,
3899,669,859,1,5,206,heavy,"1.50",2025-05-20 07:03:43,2025-05-20 07:03:43,
3900,669,859,1,5,210,light,"0.50",2025-05-20 07:03:43,2025-05-20 07:03:43,
3901,669,859,1,5,224,heavy,"1.50",2025-05-20 07:03:43,2025-05-20 07:03:43,
3902,669,859,1,6,253,heavy,"1.50",2025-05-20 07:03:43,2025-05-20 07:03:43,
3903,669,859,1,6,282,light,"0.50",2025-05-20 07:03:43,2025-05-20 07:03:43,
3904,669,859,1,6,288,heavy,"1.50",2025-05-20 07:03:43,2025-05-20 07:03:43,
3905,669,859,1,7,311,medium,"1.00",2025-05-20 07:03:43,2025-05-20 07:03:43,
3906,669,859,1,7,333,light,"0.50",2025-05-20 07:03:43,2025-05-20 07:03:43,
3907,669,859,1,7,350,light,"0.50",2025-05-20 07:03:43,2025-05-20 07:03:43,
3908,669,859,1,2,30,medium,"1.00",2025-05-20 07:03:43,2025-05-20 07:03:43,
3909,669,859,1,2,37,heavy,"1.50",2025-05-20 07:03:43,2025-05-20 07:03:43,
3910,669,859,1,2,53,heavy,"1.50",2025-05-20 07:03:43,2025-05-20 07:03:43,
3911,669,859,1,3,61,heavy,"1.50",2025-05-20 07:03:43,2025-05-20 07:03:43,
3912,669,859,1,3,119,heavy,"1.50",2025-05-20 07:03:43,2025-05-20 07:03:43,
3913,669,859,1,4,141,light,"0.50",2025-05-20 07:03:43,2025-05-20 07:03:43,
3924,676,870,1,5,215,light,"0.50",2025-05-24 23:42:16,2025-05-24 23:42:16,
3925,676,870,1,6,274,light,"0.50",2025-05-24 23:42:16,2025-05-24 23:42:16,
3926,676,870,1,7,311,medium,"1.00",2025-05-24 23:42:16,2025-05-24 23:42:16,
3927,676,870,1,2,11,light,"0.50",2025-05-24 23:42:16,2025-05-24 23:42:16,
3928,676,870,1,2,17,light,"0.50",2025-05-24 23:42:16,2025-05-24 23:42:16,
3929,676,870,1,3,61,light,"0.50",2025-05-24 23:42:16,2025-05-24 23:42:16,
3930,676,870,1,3,77,light,"0.50",2025-05-24 23:42:16,2025-05-24 23:42:16,
3931,677,871,1,5,210,light,"0.50",2025-05-24 23:43:23,2025-05-24 23:43:23,
3932,677,871,1,5,215,light,"0.50",2025-05-24 23:43:23,2025-05-24 23:43:23,
3933,677,871,1,9,437,light,"0.50",2025-05-24 23:43:23,2025-05-24 23:43:23,
3934,677,871,1,8,392,light,"0.50",2025-05-24 23:43:23,2025-05-24 23:43:23,
3935,677,871,1,6,279,medium,"1.00",2025-05-24 23:43:23,2025-05-24 23:43:23,
3936,677,871,1,6,294,light,"0.50",2025-05-24 23:43:23,2025-05-24 23:43:23,
3937,677,871,1,7,343,light,"0.50",2025-05-24 23:43:23,2025-05-24 23:43:23,
3938,677,871,1,2,40,light,"0.50",2025-05-24 23:43:23,2025-05-24 23:43:23,
3939,677,871,1,3,119,light,"0.50",2025-05-24 23:43:23,2025-05-24 23:43:23,
3940,677,871,1,4,163,light,"0.50",2025-05-24 23:43:23,2025-05-24 23:43:23,
3941,678,872,1,5,204,light,"0.50",2025-05-25 01:30:50,2025-05-25 01:30:50,
3942,678,872,1,5,220,light,"0.50",2025-05-25 01:30:50,2025-05-25 01:30:50,
3943,678,872,1,9,437,light,"0.50",2025-05-25 01:30:50,2025-05-25 01:30:50,
3944,678,872,1,8,387,light,"0.50",2025-05-25 01:30:50,2025-05-25 01:30:50,
3945,678,872,1,8,480,medium,"1.00",2025-05-25 01:30:50,2025-05-25 01:30:50,
3946,678,872,1,6,279,light,"0.50",2025-05-25 01:30:50,2025-05-25 01:30:50,
3947,678,872,1,6,296,medium,"1.00",2025-05-25 01:30:50,2025-05-25 01:30:50,
3948,678,872,1,7,305,medium,"1.00",2025-05-25 01:30:50,2025-05-25 01:30:50,
3949,678,872,1,7,311,light,"0.50",2025-05-25 01:30:50,2025-05-25 01:30:50,
3950,678,872,1,7,333,light,"0.50",2025-05-25 01:30:50,2025-05-25 01:30:50,
3951,678,872,1,7,336,heavy,"1.50",2025-05-25 01:30:50,2025-05-25 01:30:50,
3952,678,872,1,2,12,heavy,"1.50",2025-05-25 01:30:50,2025-05-25 01:30:50,
3953,678,872,1,2,51,medium,"1.00",2025-05-25 01:30:50,2025-05-25 01:30:50,
3954,678,872,1,3,64,medium,"1.00",2025-05-25 01:30:50,2025-05-25 01:30:50,
3955,678,872,1,3,92,medium,"1.00",2025-05-25 01:30:50,2025-05-25 01:30:50,
3956,678,872,1,4,155,light,"0.50",2025-05-25 01:30:50,2025-05-25 01:30:50,
3957,678,872,1,4,163,light,"0.50",2025-05-25 01:30:50,2025-05-25 01:30:50,
3958,679,873,1,5,206,light,"0.50",2025-05-25 01:36:41,2025-05-25 01:36:41,
3959,679,873,1,8,481,light,"0.50",2025-05-25 01:36:41,2025-05-25 01:36:41,
3960,679,873,1,7,336,light,"0.50",2025-05-25 01:36:41,2025-05-25 01:36:41,
3961,679,873,1,2,14,medium,"1.00",2025-05-25 01:36:41,2025-05-25 01:36:41,
3962,679,873,1,2,53,medium,"1.00",2025-05-25 01:36:41,2025-05-25 01:36:41,
3963,679,873,1,3,57,medium,"1.00",2025-05-25 01:36:41,2025-05-25 01:36:41,
3964,679,873,1,4,154,light,"0.50",2025-05-25 01:36:41,2025-05-25 01:36:41,
3965,679,873,1,4,487,light,"0.50",2025-05-25 01:36:41,2025-05-25 01:36:41,
3981,683,877,1,5,210,medium,"1.00",2025-05-28 23:34:08,2025-05-28 23:34:08,
3982,683,877,1,5,212,light,"0.50",2025-05-28 23:34:08,2025-05-28 23:34:08,
3983,683,877,1,5,215,medium,"1.00",2025-05-28 23:34:08,2025-05-28 23:34:08,
3984,683,877,1,6,257,light,"0.50",2025-05-28 23:34:08,2025-05-28 23:34:08,
3985,683,877,1,6,279,heavy,"1.50",2025-05-28 23:34:08,2025-05-28 23:34:08,
3986,683,877,1,6,294,light,"0.50",2025-05-28 23:34:08,2025-05-28 23:34:08,
3987,683,877,1,7,359,medium,"1.00",2025-05-28 23:34:08,2025-05-28 23:34:08,
3988,683,877,1,2,11,medium,"1.00",2025-05-28 23:34:08,2025-05-28 23:34:08,
3989,683,877,1,2,53,medium,"1.00",2025-05-28 23:34:08,2025-05-28 23:34:08,
3990,683,877,1,3,64,light,"0.50",2025-05-28 23:34:08,2025-05-28 23:34:08,
3991,683,877,1,3,74,heavy,"1.50",2025-05-28 23:34:08,2025-05-28 23:34:08,
3992,683,877,1,4,141,medium,"1.00",2025-05-28 23:34:08,2025-05-28 23:34:08,
3993,683,877,1,4,150,medium,"1.00",2025-05-28 23:34:08,2025-05-28 23:34:08,
3994,684,878,1,5,210,medium,"1.00",2025-05-29 00:26:01,2025-05-29 00:26:01,
3995,684,878,1,5,215,medium,"1.00",2025-05-29 00:26:01,2025-05-29 00:26:01,
3996,684,878,1,5,216,light,"0.50",2025-05-29 00:26:01,2025-05-29 00:26:01,
3997,684,878,1,5,234,light,"0.50",2025-05-29 00:26:01,2025-05-29 00:26:01,
3998,684,878,1,5,240,medium,"1.00",2025-05-29 00:26:01,2025-05-29 00:26:01,
3999,684,878,1,9,437,light,"0.50",2025-05-29 00:26:01,2025-05-29 00:26:01,
4000,684,878,1,8,378,light,"0.50",2025-05-29 00:26:01,2025-05-29 00:26:01,
4001,684,878,1,8,408,light,"0.50",2025-05-29 00:26:01,2025-05-29 00:26:01,
4002,684,878,1,6,279,medium,"1.00",2025-05-29 00:26:01,2025-05-29 00:26:01,
4003,684,878,1,6,294,medium,"1.00",2025-05-29 00:26:01,2025-05-29 00:26:01,
4004,684,878,1,6,296,medium,"1.00",2025-05-29 00:26:01,2025-05-29 00:26:01,
4005,684,878,1,7,479,light,"0.50",2025-05-29 00:26:01,2025-05-29 00:26:01,
4006,684,878,1,2,17,medium,"1.00",2025-05-29 00:26:01,2025-05-29 00:26:01,
4007,684,878,1,2,53,light,"0.50",2025-05-29 00:26:01,2025-05-29 00:26:01,
4008,684,878,1,3,57,light,"0.50",2025-05-29 00:26:01,2025-05-29 00:26:01,
4009,684,878,1,3,74,light,"0.50",2025-05-29 00:26:01,2025-05-29 00:26:01,
4010,684,878,1,3,119,medium,"1.00",2025-05-29 00:26:01,2025-05-29 00:26:01,
4011,684,878,1,4,156,light,"0.50",2025-05-29 00:26:01,2025-05-29 00:26:01,
4030,687,882,1,5,215,medium,"1.00",2025-05-30 21:33:52,2025-05-30 21:33:52,
4031,687,882,1,5,233,light,"0.50",2025-05-30 21:33:52,2025-05-30 21:33:52,
4032,687,882,1,5,240,light,"0.50",2025-05-30 21:33:52,2025-05-30 21:33:52,
4033,687,882,1,9,447,light,"0.50",2025-05-30 21:33:52,2025-05-30 21:33:52,
4034,687,882,1,8,408,medium,"1.00",2025-05-30 21:33:52,2025-05-30 21:33:52,
4035,687,882,1,6,274,light,"0.50",2025-05-30 21:33:52,2025-05-30 21:33:52,
4036,687,882,1,6,279,heavy,"1.50",2025-05-30 21:33:52,2025-05-30 21:33:52,
4037,687,882,1,6,294,medium,"1.00",2025-05-30 21:33:52,2025-05-30 21:33:52,
4038,687,882,1,6,296,medium,"1.00",2025-05-30 21:33:52,2025-05-30 21:33:52,
4039,687,882,1,7,311,light,"0.50",2025-05-30 21:33:52,2025-05-30 21:33:52,
4040,687,882,1,2,11,light,"0.50",2025-05-30 21:33:52,2025-05-30 21:33:52,
4041,687,882,1,2,14,medium,"1.00",2025-05-30 21:33:52,2025-05-30 21:33:52,
4042,687,882,1,2,53,medium,"1.00",2025-05-30 21:33:52,2025-05-30 21:33:52,
4043,687,882,1,3,92,light,"0.50",2025-05-30 21:33:52,2025-05-30 21:33:52,
4044,687,882,1,3,119,light,"0.50",2025-05-30 21:33:52,2025-05-30 21:33:52,
4045,687,882,1,4,141,medium,"1.00",2025-05-30 21:33:52,2025-05-30 21:33:52,
4046,688,883,1,5,210,light,"0.50",2025-05-30 22:37:51,2025-05-30 22:37:51,
4047,688,883,1,5,212,medium,"1.00",2025-05-30 22:37:51,2025-05-30 22:37:51,
4048,688,883,1,5,215,medium,"1.00",2025-05-30 22:37:51,2025-05-30 22:37:51,
4049,688,883,1,9,432,light,"0.50",2025-05-30 22:37:51,2025-05-30 22:37:51,
4050,688,883,1,8,387,light,"0.50",2025-05-30 22:37:51,2025-05-30 22:37:51,
4051,688,883,1,6,255,light,"0.50",2025-05-30 22:37:51,2025-05-30 22:37:51,
4052,688,883,1,6,257,medium,"1.00",2025-05-30 22:37:51,2025-05-30 22:37:51,
4053,688,883,1,6,279,medium,"1.00",2025-05-30 22:37:51,2025-05-30 22:37:51,
4054,688,883,1,6,294,light,"0.50",2025-05-30 22:37:51,2025-05-30 22:37:51,
4055,688,883,1,7,359,medium,"1.00",2025-05-30 22:37:51,2025-05-30 22:37:51,
4056,688,883,1,2,11,medium,"1.00",2025-05-30 22:37:51,2025-05-30 22:37:51,
4057,688,883,1,2,30,medium,"1.00",2025-05-30 22:37:51,2025-05-30 22:37:51,
4058,688,883,1,2,53,medium,"1.00",2025-05-30 22:37:51,2025-05-30 22:37:51,
4059,688,883,1,3,74,medium,"1.00",2025-05-30 22:37:51,2025-05-30 22:37:51,
4060,688,883,1,3,128,medium,"1.00",2025-05-30 22:37:51,2025-05-30 22:37:51,
4061,688,883,1,4,149,medium,"1.00",2025-05-30 22:37:51,2025-05-30 22:37:51,
4062,689,884,1,8,378,medium,"1.00",2025-05-30 23:26:33,2025-05-30 23:26:33,
4063,689,884,1,8,480,medium,"1.00",2025-05-30 23:26:33,2025-05-30 23:26:33,
4064,689,884,1,2,11,light,"0.50",2025-05-30 23:26:33,2025-05-30 23:26:33,
4065,690,885,1,5,210,heavy,"1.50",2025-05-31 01:10:43,2025-05-31 01:10:43,
4066,690,885,1,5,224,heavy,"1.50",2025-05-31 01:10:43,2025-05-31 01:10:43,
4067,690,885,1,6,279,medium,"1.00",2025-05-31 01:10:43,2025-05-31 01:10:43,
4068,690,885,1,2,17,medium,"1.00",2025-05-31 01:10:43,2025-05-31 01:10:43,
4069,690,885,1,2,53,heavy,"1.50",2025-05-31 01:10:43,2025-05-31 01:10:43,
4070,690,885,1,,517,medium,"1.00",2025-05-31 01:10:43,2025-05-31 01:10:43,
4071,691,886,1,5,215,medium,"1.00",2025-05-31 01:27:01,2025-05-31 01:27:01,
4072,691,886,1,5,220,medium,"1.00",2025-05-31 01:27:01,2025-05-31 01:27:01,
4073,691,886,1,5,224,light,"0.50",2025-05-31 01:27:01,2025-05-31 01:27:01,
4074,691,886,1,9,422,light,"0.50",2025-05-31 01:27:01,2025-05-31 01:27:01,
4075,691,886,1,8,407,light,"0.50",2025-05-31 01:27:01,2025-05-31 01:27:01,
4076,691,886,1,6,272,medium,"1.00",2025-05-31 01:27:01,2025-05-31 01:27:01,
4077,691,886,1,6,279,light,"0.50",2025-05-31 01:27:01,2025-05-31 01:27:01,
4078,691,886,1,6,294,light,"0.50",2025-05-31 01:27:01,2025-05-31 01:27:01,
4079,691,886,1,7,359,medium,"1.00",2025-05-31 01:27:01,2025-05-31 01:27:01,
4080,691,886,1,2,11,medium,"1.00",2025-05-31 01:27:01,2025-05-31 01:27:01,
4081,691,886,1,2,51,light,"0.50",2025-05-31 01:27:01,2025-05-31 01:27:01,
4082,691,886,1,2,53,medium,"1.00",2025-05-31 01:27:01,2025-05-31 01:27:01,
4083,691,886,1,3,119,medium,"1.00",2025-05-31 01:27:01,2025-05-31 01:27:01,
4084,691,886,1,3,135,light,"0.50",2025-05-31 01:27:01,2025-05-31 01:27:01,
4085,691,886,1,4,175,light,"0.50",2025-05-31 01:27:01,2025-05-31 01:27:01,
4086,691,886,1,4,181,light,"0.50",2025-05-31 01:27:01,2025-05-31 01:27:01,
4087,692,887,1,5,210,light,"0.50",2025-05-31 02:01:36,2025-05-31 02:01:36,
4088,692,887,1,5,215,light,"0.50",2025-05-31 02:01:36,2025-05-31 02:01:36,
4089,692,887,1,6,255,light,"0.50",2025-05-31 02:01:36,2025-05-31 02:01:36,
4090,692,887,1,6,279,medium,"1.00",2025-05-31 02:01:36,2025-05-31 02:01:36,
4091,692,887,1,6,294,light,"0.50",2025-05-31 02:01:36,2025-05-31 02:01:36,
4092,692,887,1,7,311,light,"0.50",2025-05-31 02:01:36,2025-05-31 02:01:36,
4093,692,887,1,7,312,light,"0.50",2025-05-31 02:01:36,2025-05-31 02:01:36,
4094,692,887,1,2,17,medium,"1.00",2025-05-31 02:01:36,2025-05-31 02:01:36,
4095,692,887,1,2,53,medium,"1.00",2025-05-31 02:01:36,2025-05-31 02:01:36,
4096,692,887,1,3,57,medium,"1.00",2025-05-31 02:01:36,2025-05-31 02:01:36,
4097,692,887,1,3,74,heavy,"1.50",2025-05-31 02:01:36,2025-05-31 02:01:36,
4098,692,887,1,4,141,light,"0.50",2025-05-31 02:01:36,2025-05-31 02:01:36,
4099,692,887,1,4,195,light,"0.50",2025-05-31 02:01:36,2025-05-31 02:01:36,
4100,693,888,1,5,210,medium,"1.00",2025-05-31 02:39:28,2025-05-31 02:39:28,
4101,693,888,1,5,212,medium,"1.00",2025-05-31 02:39:28,2025-05-31 02:39:28,
4102,693,888,1,5,215,heavy,"1.50",2025-05-31 02:39:28,2025-05-31 02:39:28,
4103,693,888,1,5,244,heavy,"1.50",2025-05-31 02:39:28,2025-05-31 02:39:28,
4104,693,888,1,9,448,medium,"1.00",2025-05-31 02:39:28,2025-05-31 02:39:28,
4105,693,888,1,8,378,light,"0.50",2025-05-31 02:39:28,2025-05-31 02:39:28,
4106,693,888,1,8,392,light,"0.50",2025-05-31 02:39:28,2025-05-31 02:39:28,
4107,693,888,1,6,274,heavy,"1.50",2025-05-31 02:39:28,2025-05-31 02:39:28,
4108,693,888,1,6,279,heavy,"1.50",2025-05-31 02:39:28,2025-05-31 02:39:28,
4109,693,888,1,6,294,heavy,"1.50",2025-05-31 02:39:28,2025-05-31 02:39:28,
4110,693,888,1,6,296,heavy,"1.50",2025-05-31 02:39:28,2025-05-31 02:39:28,
4111,693,888,1,7,336,medium,"1.00",2025-05-31 02:39:28,2025-05-31 02:39:28,
4112,693,888,1,7,359,light,"0.50",2025-05-31 02:39:28,2025-05-31 02:39:28,
4113,693,888,1,2,11,medium,"1.00",2025-05-31 02:39:28,2025-05-31 02:39:28,
4114,693,888,1,2,30,medium,"1.00",2025-05-31 02:39:28,2025-05-31 02:39:28,
4115,693,888,1,2,53,medium,"1.00",2025-05-31 02:39:28,2025-05-31 02:39:28,
4116,693,888,1,3,61,medium,"1.00",2025-05-31 02:39:28,2025-05-31 02:39:28,
4117,693,888,1,3,128,medium,"1.00",2025-05-31 02:39:28,2025-05-31 02:39:28,
4118,693,888,1,4,141,medium,"1.00",2025-05-31 02:39:28,2025-05-31 02:39:28,
4119,693,888,1,4,149,medium,"1.00",2025-05-31 02:39:28,2025-05-31 02:39:28,
4120,693,888,1,4,163,light,"0.50",2025-05-31 02:39:28,2025-05-31 02:39:28,
4121,694,889,1,3,57,medium,"1.00",2025-05-31 03:32:03,2025-05-31 03:32:03,
4122,694,890,2,5,220,light,"0.50",2025-05-31 03:32:03,2025-05-31 03:32:03,
4123,694,890,2,8,413,light,"0.50",2025-05-31 03:32:03,2025-05-31 03:32:03,
4124,694,890,2,6,279,medium,"1.00",2025-05-31 03:32:03,2025-05-31 03:32:03,
4125,694,891,3,5,220,medium,"1.00",2025-05-31 03:32:03,2025-05-31 03:32:03,
4126,694,891,3,8,413,light,"0.50",2025-05-31 03:32:03,2025-05-31 03:32:03,
4127,694,891,3,6,295,light,"0.50",2025-05-31 03:32:03,2025-05-31 03:32:03,
4128,695,892,1,5,206,light,"0.50",2025-05-31 05:22:02,2025-05-31 05:22:02,
4129,695,892,1,5,210,light,"0.50",2025-05-31 05:22:02,2025-05-31 05:22:02,
4130,695,892,1,5,215,light,"0.50",2025-05-31 05:22:02,2025-05-31 05:22:02,
4131,695,892,1,5,233,light,"0.50",2025-05-31 05:22:02,2025-05-31 05:22:02,
4132,695,892,1,6,274,light,"0.50",2025-05-31 05:22:02,2025-05-31 05:22:02,
4133,695,892,1,6,279,medium,"1.00",2025-05-31 05:22:02,2025-05-31 05:22:02,
4134,695,892,1,2,11,light,"0.50",2025-05-31 05:22:02,2025-05-31 05:22:02,
4135,695,892,1,2,17,medium,"1.00",2025-05-31 05:22:02,2025-05-31 05:22:02,
4136,695,892,1,2,53,light,"0.50",2025-05-31 05:22:02,2025-05-31 05:22:02,
4137,695,892,1,3,64,light,"0.50",2025-05-31 05:22:02,2025-05-31 05:22:02,
4138,696,893,1,5,210,light,"0.50",2025-05-31 18:59:28,2025-05-31 18:59:28,
4139,696,893,1,6,266,medium,"1.00",2025-05-31 18:59:28,2025-05-31 18:59:28,
4140,696,893,1,6,274,light,"0.50",2025-05-31 18:59:28,2025-05-31 18:59:28,
4141,696,893,1,6,279,light,"0.50",2025-05-31 18:59:28,2025-05-31 18:59:28,
4142,696,893,1,7,312,light,"0.50",2025-05-31 18:59:28,2025-05-31 18:59:28,
4143,696,893,1,7,320,light,"0.50",2025-05-31 18:59:28,2025-05-31 18:59:28,
4144,696,893,1,7,479,light,"0.50",2025-05-31 18:59:28,2025-05-31 18:59:28,
4145,696,893,1,2,11,light,"0.50",2025-05-31 18:59:28,2025-05-31 18:59:28,
4146,696,893,1,2,12,light,"0.50",2025-05-31 18:59:28,2025-05-31 18:59:28,
4147,696,893,1,2,17,light,"0.50",2025-05-31 18:59:28,2025-05-31 18:59:28,
4148,696,893,1,3,58,light,"0.50",2025-05-31 18:59:28,2025-05-31 18:59:28,
4149,696,893,1,3,87,light,"0.50",2025-05-31 18:59:28,2025-05-31 18:59:28,
4150,697,894,1,6,279,medium,"1.00",2025-05-31 19:57:34,2025-05-31 19:57:34,
4151,697,894,1,7,303,light,"0.50",2025-05-31 19:57:34,2025-05-31 19:57:34,
4152,697,894,1,7,305,light,"0.50",2025-05-31 19:57:34,2025-05-31 19:57:34,
4153,697,894,1,7,311,light,"0.50",2025-05-31 19:57:34,2025-05-31 19:57:34,
4154,697,894,1,7,479,light,"0.50",2025-05-31 19:57:34,2025-05-31 19:57:34,
4155,697,894,1,7,336,light,"0.50",2025-05-31 19:57:34,2025-05-31 19:57:34,
4156,697,894,1,2,18,light,"0.50",2025-05-31 19:57:34,2025-05-31 19:57:34,
4157,697,894,1,2,20,light,"0.50",2025-05-31 19:57:34,2025-05-31 19:57:34,
4158,697,894,1,2,46,light,"0.50",2025-05-31 19:57:34,2025-05-31 19:57:34,
4159,697,894,1,4,487,light,"0.50",2025-05-31 19:57:34,2025-05-31 19:57:34,
4160,698,895,1,5,206,light,"0.50",2025-06-02 01:25:08,2025-06-02 01:25:08,
4161,698,895,1,6,266,medium,"1.00",2025-06-02 01:25:08,2025-06-02 01:25:08,
4162,698,895,1,2,11,medium,"1.00",2025-06-02 01:25:08,2025-06-02 01:25:08,
4163,698,895,1,2,17,light,"0.50",2025-06-02 01:25:08,2025-06-02 01:25:08,
4164,699,896,1,5,210,medium,"1.00",2025-06-02 01:26:57,2025-06-02 01:26:57,
4165,699,896,1,5,215,light,"0.50",2025-06-02 01:26:57,2025-06-02 01:26:57,
4166,699,896,1,6,255,medium,"1.00",2025-06-02 01:26:57,2025-06-02 01:26:57,
4167,699,896,1,6,279,light,"0.50",2025-06-02 01:26:57,2025-06-02 01:26:57,
4168,699,896,1,3,77,light,"0.50",2025-06-02 01:26:57,2025-06-02 01:26:57,
4169,700,897,1,5,206,light,"0.50",2025-06-02 01:29:45,2025-06-02 01:29:45,
4170,700,897,1,5,210,medium,"1.00",2025-06-02 01:29:45,2025-06-02 01:29:45,
4171,700,897,1,6,255,light,"0.50",2025-06-02 01:29:45,2025-06-02 01:29:45,
4172,700,897,1,6,279,medium,"1.00",2025-06-02 01:29:45,2025-06-02 01:29:45,
4173,700,897,1,2,18,medium,"1.00",2025-06-02 01:29:45,2025-06-02 01:29:45,
4174,700,897,1,3,74,heavy,"1.50",2025-06-02 01:29:45,2025-06-02 01:29:45,
4175,701,898,1,5,220,medium,"1.00",2025-06-02 01:32:05,2025-06-02 01:32:05,
4176,701,898,1,6,274,light,"0.50",2025-06-02 01:32:05,2025-06-02 01:32:05,
4177,701,898,1,6,279,medium,"1.00",2025-06-02 01:32:05,2025-06-02 01:32:05,
4178,701,898,1,2,11,medium,"1.00",2025-06-02 01:32:05,2025-06-02 01:32:05,
4179,701,898,1,3,74,heavy,"1.50",2025-06-02 01:32:05,2025-06-02 01:32:05,
4180,702,899,1,5,206,light,"0.50",2025-06-02 01:34:37,2025-06-02 01:34:37,
4181,702,899,1,5,215,heavy,"1.50",2025-06-02 01:34:37,2025-06-02 01:34:37,
4182,702,899,1,6,249,light,"0.50",2025-06-02 01:34:37,2025-06-02 01:34:37,
4183,702,899,1,6,255,light,"0.50",2025-06-02 01:34:37,2025-06-02 01:34:37,
4184,702,899,1,6,279,medium,"1.00",2025-06-02 01:34:37,2025-06-02 01:34:37,
4185,702,899,1,7,320,medium,"1.00",2025-06-02 01:34:37,2025-06-02 01:34:37,
4186,702,899,1,2,11,medium,"1.00",2025-06-02 01:34:37,2025-06-02 01:34:37,
4187,703,900,1,5,206,medium,"1.00",2025-06-02 01:37:34,2025-06-02 01:37:34,
4188,703,900,1,6,255,light,"0.50",2025-06-02 01:37:34,2025-06-02 01:37:34,
4189,703,900,1,6,279,light,"0.50",2025-06-02 01:37:34,2025-06-02 01:37:34,
4190,703,900,1,7,320,medium,"1.00",2025-06-02 01:37:34,2025-06-02 01:37:34,
4191,703,900,1,2,17,light,"0.50",2025-06-02 01:37:34,2025-06-02 01:37:34,
4192,703,900,1,2,30,medium,"1.00",2025-06-02 01:37:34,2025-06-02 01:37:34,
4193,703,900,1,3,77,medium,"1.00",2025-06-02 01:37:34,2025-06-02 01:37:34,
4194,704,901,1,6,288,light,"0.50",2025-06-02 01:42:48,2025-06-02 01:42:48,
4195,704,901,1,7,479,light,"0.50",2025-06-02 01:42:48,2025-06-02 01:42:48,
4196,704,901,1,2,18,medium,"1.00",2025-06-02 01:42:48,2025-06-02 01:42:48,
4197,704,901,1,3,61,medium,"1.00",2025-06-02 01:42:48,2025-06-02 01:42:48,
4198,705,902,1,6,249,heavy,"1.50",2025-06-02 03:13:00,2025-06-02 03:13:00,
